sample	B_cell	T_cell.CD4	T_cell.CD8	Neutrophil	Macrophage	DC
TCGA-73-4670-01A	0	0	0.025228378	0.030700373	0	0.116635576
TCGA-73-4675-01A	0.014046065	0.083069393	0.019528537	0.044444833	0.017569288	0.289503895
TCGA-73-4676-11A	0.01345227	0	0.492416637	0.256423468	0.276451958	0.627304709
TCGA-73-4676-01A	0	0.002410782	0.140985816	0.046469624	0.095401543	0.3083746
TCGA-73-4677-01A	0.032972526	0.020411824	0.109182754	0.033545215	0.016354967	0.221137362
TCGA-73-7498-01A	0.054562953	0.220730676	0.054533796	0.034628908	0.009057637	0.323185488
TCGA-73-7499-01A	0.112674426	0.114865588	0.284140463	0.099333817	0	0.397858994
TCGA-73-A9RS-01A	0.03227772	0.012956199	0.048300578	0	0	0.145634896
TCGA-75-5122-01A	0.254954539	0.093750795	0.885566102	0.448675777	0.754129768	1.472864739
TCGA-75-5125-01A	0.101450807	0.138209102	0.329547032	0.185390277	0.131116625	0.711312186
TCGA-75-5126-01A	0.135307611	0.008482404	0.307097817	0.324661447	0.281912634	0.952915612
TCGA-75-5146-01A	0.147187717	0.120291481	0.132218935	0.027639032	0.047295217	0.302826574
TCGA-75-5147-01A	0.07935577	0.118382271	0.103201452	0.143975352	0	0.401666161
TCGA-75-6203-01A	0.151028738	0.085681559	0.322741122	0.127846771	0.350894586	0.812988734
TCGA-75-6205-01A	0.278165209	0.398553941	0.270525409	0.318357696	0.382200642	1.280905293
TCGA-75-6206-01A	0	0.023920678	0.099174196	0.073910019	0.079358548	0.4251085
TCGA-75-6207-01A	0	0.064140627	0.115765396	0.085648464	0.018538823	0.331637821
TCGA-75-6211-01A	0.077701919	0.064057734	0.122611734	0.033161007	0	0.23933395
TCGA-75-6212-01A	0.180922547	0.134484157	0.138469649	0.05400673	0.062651543	0.563104712
TCGA-75-6214-01A	0	0.070809024	0.137027534	0.033338429	0	0.325718421
TCGA-75-7025-01A	0.255743734	0.191798767	0.145053466	0.055000438	0.066976261	0.55402439
TCGA-75-7027-01A	0.032083823	0.041316114	0.126833256	0.042521462	0.056091229	0.252400567
TCGA-75-7030-01A	0.141740296	0.290264304	0.229765385	0.114253807	0.142328528	0.502576474
TCGA-75-7031-01A	0.092481101	0.046893738	0.137262994	0.045692227	0	0.299128599
TCGA-78-7143-01A	0.087157867	0.198419001	0.105200215	0.120906123	0.024435658	0.515593816
TCGA-78-7145-01A	0.01528933	0.064178298	0.059321537	0.077507029	0.062884672	0.396291128
TCGA-78-7146-01A	0	0.040225599	0.151276583	0.084366343	0	0.390754165
TCGA-78-7147-01A	0.080195548	0.084048441	0.110027761	0.04698918	0	0.32173053
TCGA-78-7148-01A	0.025696883	0.048086096	0.130727622	0.036673529	0	0.235143512
TCGA-78-7149-01A	0	0.005101229	0.073563576	0	0	0.05006382
TCGA-78-7150-01A	0	0.027296414	0.150296209	0.06090409	0	0.29005331
TCGA-78-7152-01A	0.114044409	0.147512963	0.070807556	0.05204844	0	0.248551272
TCGA-78-7153-01A	0.066767136	0.016362494	0.07501842	0	0	0.163641456
TCGA-78-7154-01A	0.025923506	0.014313189	0.183132811	0.027733601	0	0.213840335
TCGA-78-7155-01A	0	0.060751187	0.080683373	0.012922005	0	0.111931042
TCGA-78-7156-01A	0	0.014992309	0.079089867	0	0	0.03203339
TCGA-78-7158-01A	0	0.080779267	0.080878696	0.010722795	0	0.218955519
TCGA-78-7159-01A	0.106532407	0.081364768	0.048734458	0.064561677	0	0.128085567
TCGA-78-7160-01A	0.134410787	0.154869252	0.393428994	0.158533302	0.210232337	0.6732282
TCGA-78-7161-01A	0	0.08354003	0	0.004781766	0	0
TCGA-78-7162-01A	0.068830512	0.113849672	0.245608548	0.047288666	0.017682397	0.309216082
TCGA-78-7163-01A	0.10950406	0	0.107318868	0	0	0.192158022
TCGA-78-7166-01A	0	0.034708609	0	0	0	0
TCGA-78-7167-01A	0	0	0.106552485	0	0	0.107527476
TCGA-78-7220-01A	0	0.047055953	0.116200791	0.042383385	0.002152066	0.177569326
TCGA-78-7535-01A	0.04507773	0.173962562	0	0.079875505	0.129471176	0.272644242
TCGA-78-7536-01A	0.058910291	0.101554607	0.035633403	0.086969573	0.053229212	0.288690398
TCGA-78-7537-01A	0.022500033	0.103425805	0.003517694	0	0	0.177165265
TCGA-78-7539-01A	0.251862352	0.256209101	0.20204921	0.064645119	0	0.740739841
TCGA-78-7540-01A	0.016761338	0.140568768	0.031707374	0.049460666	0.112691179	0.276940379
TCGA-78-7542-01A	0	0.135867721	0.021867809	0.123930506	0	0.271608726
TCGA-78-7633-01A	0	0	0.067015672	0	0	0.070632782
TCGA-78-8640-01A	0.073236728	0.037935839	0.112913081	0.070580729	0	0.270184442
TCGA-78-8648-01A	0.198751735	0.256312555	0.340397795	0.219250872	0.412183592	0.954110908
TCGA-78-8655-01A	0.156504685	0.178522159	0.040317257	0.109585279	0.031812631	0.488837235
TCGA-78-8660-01A	0.132502406	0.279657474	0.149523047	0.093743568	0.091546272	0.422168764
TCGA-78-8662-01A	0.010244954	0.052648272	0.003906992	0	0	0.050679605
TCGA-80-5607-01A	0.134883178	0.116857415	0.160840308	0.112021426	0.010859793	0.443987577
TCGA-80-5608-01A	0.000290621	0.043992532	0.08713865	0.017665109	0	0.129480541
TCGA-80-5611-01A	0.065322259	0.1845822	0.043745424	0.196599693	0.124089299	0.769082703
TCGA-83-5908-01A	0.035188395	0.21939683	0.559279976	0.38044293	0	0.580927609
TCGA-86-6562-01A	0.072329354	0.1139383	0.107468157	0.069157476	0.115328625	0.460770277
TCGA-86-6851-01A	0.346316662	0.347638226	0.459556334	0.240345206	0.04978133	0.845447913
TCGA-86-7701-01A	0.240342588	0.16724242	0.453433982	0.133813161	0.019319724	0.436435393
TCGA-86-7711-01A	0	0.018519041	0.162097907	0.313579415	0.064461704	0.398217897
TCGA-86-7713-01A	0.008286523	0.062381041	0.047500521	0.029398894	0	0.179554361
TCGA-86-7714-01A	0.161455001	0.087815535	0.105412324	0.081612744	0.002785605	0.617951249
TCGA-86-7953-01A	0.139454415	0.236498352	0.107681381	0.224813766	0.160096805	0.590988925
TCGA-86-7954-01A	0.114067303	0.386673457	0	0.261594526	0.13670135	0.716398844
TCGA-86-7955-01A	0	0	0.050369311	0	0	0.028516968
TCGA-86-8054-01A	0.005005178	0.004513604	0.060670755	0.014809753	0	0.125612312
TCGA-86-8055-01A	0.13042507	0.11925774	0.167991837	0.167465901	0.076136679	0.758867524
TCGA-86-8056-01A	0.130235412	0.170221072	0.201215553	0.165072032	0.160516006	0.627244592
TCGA-86-8073-01A	0.072730087	0.126038047	0.110751683	0.089398492	0.219458977	0.434039001
TCGA-86-8074-01A	0.129850784	0.201385397	0.019886418	0.157791086	0.060276082	0.714130885
TCGA-86-8075-01A	0.031509782	0.121593993	0.083143243	0.290695981	0.101458076	0.610643152
TCGA-86-8076-01A	0.310028589	0.191339622	0.179823614	0.152708887	0	0.53704743
TCGA-86-8278-01A	0.108452679	0.142643601	0.054022792	0.135867191	0.031899105	0.451915713
TCGA-86-8279-01A	0.08961364	0.086363443	0	0.029648701	0	0.356166561
TCGA-86-8280-01A	0.169380327	0.307544972	0.153220781	0.129860978	0.048021773	0.636994456
TCGA-86-8281-01A	0.077858079	0.09229141	0.062931781	0.037198831	0	0.207349812
TCGA-86-8358-01A	0.105794527	0.117776644	0.120887135	0.053696502	0.042284696	0.304690871
TCGA-86-8359-01A	0.033899221	0.149955256	0.270283913	0.202541305	0	0.189695198
TCGA-86-8585-01A	0.06883806	0.262487233	0.094938991	0.09742031	0.09028564	0.427694765
TCGA-86-8668-01A	0.148588995	0.261765795	0.126670675	0.113017571	0.074432106	0.494735394
TCGA-86-8669-01A	0.128472193	0.143774111	0.080534067	0.047354375	0.041440826	0.363343109
TCGA-86-8671-01A	0.718744115	0.763238788	0.24547718	0.240504796	0.11262164	1.219042021
TCGA-86-8672-01A	0.038904893	0.170379782	0.144862154	0.099144464	0.021165935	0.381395239
TCGA-86-8673-01A	0	0.111807149	0	0.088067028	0	0.207784995
TCGA-86-8674-01A	0	0	0	0.020905151	0	0
TCGA-86-A456-01A	0.037106189	0.093525295	0.128832772	0.171884493	0.105722059	0.499365598
TCGA-86-A4D0-01A	0.041142441	0.002535476	0.090107065	0.006239928	0	0.09362112
TCGA-86-A4JF-01A	0.073738139	0.12348652	0.164515973	0.06021932	0	0.642392964
TCGA-86-A4P7-01A	0.206082073	0.300815294	0.133685083	0.121914069	0.189957252	0.495919192
TCGA-86-A4P8-01A	0.069718012	0.41340061	0.421650781	0.283775272	0.46384661	0.750723525
TCGA-91-6828-11A	0	0.047682395	0.298331181	0.242668229	0.163802119	0.447452265
TCGA-91-6828-01A	0.11372358	0.215715828	0.206565264	0.202261879	0.302921433	0.532841351
TCGA-91-6829-11A	0.080717598	0.222359822	0.155664929	0.398429293	0.532938365	1.15348219
TCGA-91-6829-01A	0	0.06642358	0.160178731	0.116335856	0.257997223	0.365247179
TCGA-91-6830-01A	0.037932434	0.118726985	0.329283663	0.164399712	0.170544687	0.53142216
TCGA-91-6831-11A	0.054434302	0.105578738	0.473973505	0.320888933	0.152678927	0.752684911
TCGA-91-6831-01A	0.092692828	0.079278288	0.074158693	0.115683025	0.012432781	0.406015815
TCGA-91-6835-11A	0.043600981	0.13938038	0.203543907	0.092153648	0.073317249	0.460182371
TCGA-91-6835-01A	0.512337469	0.5957632	0.486519791	0.269753342	0.314355074	1.185783573
TCGA-91-6836-11A	0.072793748	0.10034563	0.456116462	0.2752622	0.424901549	0.893468511
TCGA-91-6836-01A	0.046614497	0.05256902	0.095510685	0.092185159	0	0.203122954
TCGA-91-6840-01A	0.107651994	0.181322772	0.097920521	0.088685549	0	0.286563375
TCGA-91-6847-11A	0.048140057	0.086219945	0.176104339	0.121665334	0.10126975	0.501891896
TCGA-91-6847-01A	0	0.034704262	0.081555163	0	0	0.146956037
TCGA-91-6848-01A	0.071235274	0.189310274	0.300719888	0.29090139	0.095882495	0.868638552
TCGA-91-6849-11A	0.038180983	0.069335818	0.428544242	0.197869559	0.151061569	0.538691015
TCGA-91-6849-01A	0.103190833	0.019666381	0.168631067	0.108874904	0	0.523581515
TCGA-91-7771-01A	0.118874443	0.205986806	0.290024749	0.134135263	0.167334141	0.504209672
TCGA-91-8496-01A	0.011955876	0	0.139144724	0.098077609	0.072349251	0.348449916
TCGA-91-8497-01A	0.481757589	0.393801308	0.042893759	0.094748302	0.06122881	0.601725429
TCGA-91-8499-01A	0.0719643	0.016285285	0.099313477	0.04208636	0.001386295	0.269002586
TCGA-91-A4BC-01A	0.222307002	0.155052305	0.80371907	0.147313761	0.027792541	0.440689894
TCGA-91-A4BD-01A	0.011003653	0.053095063	0.018094006	0.055231882	0.011182256	0.238356067
TCGA-93-7347-01A	0.352501718	0.377973576	0.267417613	0.102912335	0.011544222	1.006609359
TCGA-93-7348-01A	0.172395771	0.194235177	0.097973936	0.12458359	0	0.38147557
TCGA-93-8067-01A	0	0.036088714	0.084307841	0.048489108	0	0.195091077
TCGA-93-A4JN-01A	0.194613602	0.31812884	0.015656995	0.15019115	0.062530635	0.405232165
TCGA-93-A4JO-01A	0.191130133	0.420253753	0.031457111	0.155975347	0.138744058	0.494278893
TCGA-93-A4JP-01A	0.165896291	0.12236705	0.181709056	0.121653168	0.181302388	0.758892518
TCGA-93-A4JQ-01A	0.442679084	0.561746367	0	0.169392907	0	0.623475208
TCGA-95-7039-01A	0	0.089501573	0.250082361	0.035985027	0	0.30550191
TCGA-95-7043-01A	0.026726783	0.006196254	0	0	0	0.009664635
TCGA-95-7562-01A	0.080657134	0.097827594	0.024974959	0.074565413	0	0.470139555
TCGA-95-7567-01A	0.038642593	0.126088361	0.065649688	0.06690564	0	0.287116148
TCGA-95-7944-01A	0.057433971	0.093809501	0.466286069	0.185912523	0	0.436374292
TCGA-95-7947-01A	0.2395928	0.12369119	0.194482141	0.122077464	0.04062497	0.504411276
TCGA-95-7948-01A	0.030621205	0	0.237454581	0.024134595	0.034346347	0.159046971
TCGA-95-8039-01A	0.234861878	0.219508616	0.095616266	0.107386279	0	0.7007114
TCGA-95-8494-01A	0.052622235	0.130568131	0	0.096871394	0	0.400715263
TCGA-95-A4VK-01A	0.118716659	0.272749593	0.089953919	0.076301056	0	0.249577618
TCGA-95-A4VN-01A	0.150474319	0.174533957	0.2434765	0.194025386	0.081935921	0.617169742
TCGA-95-A4VP-01A	0.115421441	0.175927806	0.054313289	0.055362216	0	0.189002362
TCGA-97-7546-01A	0.125291518	0.182907199	0.389894769	0.177908871	0.046425737	0.644734725
TCGA-97-7547-01A	0.085162018	0.088888869	0.343641256	0.121816238	0.025016711	0.569080588
TCGA-97-7552-01A	0.445083896	0.413022888	0.609349222	0.270860783	0.12906205	0.753557976
TCGA-97-7553-01A	0.180148057	0.196384365	0.364156875	0.402794101	0.426539047	0.984002947
TCGA-97-7554-01A	0.129780612	0.097025845	0.114193049	0.105508374	0.035270264	0.511462866
TCGA-97-7937-01A	0	0.030210441	0.129029149	0.025735966	0	0.286064273
TCGA-97-7938-01A	0.012766382	0.038280873	0.228536097	0.141190077	0.02393897	0.349885147
TCGA-97-7941-01A	0.062417812	0.21603439	0.100262957	0.049342329	0.076711427	0.373197779
TCGA-97-8171-01A	0.063397389	0	0	0	0	0.086606798
TCGA-97-8172-01A	0.38997568	0.458484568	0.159731245	0.142652083	0.160831064	0.6133285
TCGA-97-8174-01A	0.122721592	0.17571758	0.146844963	0.072185649	0.135816185	0.35504
TCGA-97-8175-01A	0.022872136	0.18211753	0	0.134998904	0.0332477	0.46946151
TCGA-97-8176-01A	0.054187314	0.02214226	0.106579969	0.07035651	0.077400811	0.271905042
TCGA-97-8177-01A	0.164600996	0.068409383	0.164299995	0.148015646	0.121005212	0.67091842
TCGA-97-8179-01A	0	0.058735118	0.048868285	0.053908945	0.012005577	0.198999927
TCGA-97-8547-01A	0.00437932	0.156894778	0.041820432	0.072517679	0	0.550506316
TCGA-97-8552-01A	0.175578432	0.185038826	0.023412358	0.072895416	0.04966778	0.507472424
TCGA-97-A4LX-01A	0.489586173	0.488326198	0.141624638	0.238016201	0.20741421	1.035520394
TCGA-97-A4M0-01A	0.236171403	0.271607586	0.095999382	0.106044114	0	0.614799297
TCGA-97-A4M1-01A	0.06562131	0.150181313	0.09161678	0.076607431	0.044133025	0.376313711
TCGA-97-A4M2-01A	0.135677858	0.32840648	0.093587404	0.193237493	0.268168503	0.689205209
TCGA-97-A4M3-01A	0	0.022692556	0.042522777	0.06469398	0	0.117121013
TCGA-97-A4M5-01A	0.07177276	0.158712638	0.1046071	0.115169734	0.160357779	0.378508256
TCGA-97-A4M6-01A	0.322014667	0.417519471	0.091022721	0.157613775	0.001481316	0.788213456
TCGA-97-A4M7-01A	0.398859312	0.342137976	0.054872478	0.10049808	0	0.935385286
TCGA-99-7458-01A	0.150306987	0.26877102	0.332471511	0.125615545	0.04488277	0.734174157
TCGA-99-8025-01A	0	0.073952824	0.044556999	0.06013449	0	0.183405687
TCGA-99-8028-01A	0.289315178	0.254179661	0.423305968	0.19547561	0.135879296	0.971087699
TCGA-99-8032-01A	0.091085335	0.104609408	0.010051662	0.03030456	0	0.148860443
TCGA-99-8033-01A	0.034161041	0.071903338	0.230606175	0.162968022	0	0.455207074
TCGA-99-AA5R-01A	0.35127106	0.395549002	0.31972532	0.174754845	0.125444908	0.624879146
TCGA-J2-8192-01A	0.115692452	0.182280826	0.253736848	0.255806471	0.261037071	0.86206084
TCGA-J2-8194-01A	0	0.018544929	0.186539756	0.176278745	0.058601072	0.291147938
TCGA-J2-A4AD-01A	0	0	0.133690861	0.057449915	0.053179353	0.29337437
TCGA-J2-A4AE-01A	0.273748313	0.083774729	0.23291844	0.069651396	0	0.551601682
TCGA-J2-A4AG-01A	0.22229691	0.284869139	0.233317431	0.193048945	0.050991464	0.57604251
TCGA-L4-A4E5-01A	0.041826506	0.110787757	0.002466148	0.008802898	0	0.135497741
TCGA-L4-A4E6-01A	0.109832176	0.142680598	0.206516757	0.146737225	0.785910534	0.940574495
TCGA-L9-A443-01A	0	0.119761092	0.106485234	0.035020224	0.017344897	0.228065378
TCGA-L9-A444-01A	0.343628505	0.228235602	0.466805227	0.120848569	0	0.772683861
TCGA-L9-A50W-01A	0.203546432	0.098880242	0.184150036	0.021018872	0	0.505579652
TCGA-L9-A5IP-01A	0	0.10802337	0.034863026	0.119701493	0	0.202157474
TCGA-L9-A743-01A	0.227660338	0.287084395	0.255954655	0.208313354	0.078480485	0.72694645
TCGA-L9-A7SV-01A	0.019151365	0.048737774	0.058405451	0	0	0.136612059
TCGA-L9-A8F4-01A	0.202639707	0.258452507	0.224977562	0.110121317	0.016242295	0.537569556
TCGA-MN-A4N1-01A	0.02422626	0.104965541	0	0	0	0.17203106
TCGA-MN-A4N4-01A	0	0.145744803	0.01777181	0.097095863	0.009233762	0.304045665
TCGA-MN-A4N5-01A	0.143522526	0.202127851	0.104295639	0.080858293	0.000368306	0.339385347
TCGA-MP-A4SV-01A	0.165236962	0.234643381	0.183683032	0.119464863	0	0.520360787
TCGA-MP-A4SW-01A	0.218318462	0.206865592	0.055359686	0.09131973	0.016689316	0.586993811
TCGA-MP-A4SY-01A	0.034472177	0.115415803	0.023895538	0.053837855	0.049440627	0.512342912
TCGA-MP-A4T4-01A	0.22780965	0.27035099	0.284279091	0.153850242	0.1104579	0.797526465
TCGA-MP-A4T6-01A	0.082603279	0.284089431	0.028755171	0.064262141	0	0.355365613
TCGA-MP-A4T7-01A	0.019734617	0.110521545	0.006395166	0.063698803	0	0.283135167
TCGA-MP-A4T8-01A	0	0.099043362	0.04482037	0.011973901	0	0.130306249
TCGA-MP-A4T9-01A	0.035830432	0.188100153	0.191299514	0.148638718	0.207206291	0.472568052
TCGA-MP-A4TA-01A	0.051996287	0.064903295	0.196121618	0.147127842	0	0.34741478
TCGA-MP-A4TC-01A	0	0.213953714	0.009455496	0.156177974	0.040945694	0.446648438
TCGA-MP-A4TD-01A	0.157717702	0.208584026	0	0.061397315	0	0.249156941
TCGA-MP-A4TF-01A	0.029249517	0.093451074	0.101219631	0.130525044	0	0.171836552
TCGA-MP-A4TH-01A	0.445811862	0.462456964	0.035419329	0.097269015	0.004759004	0.516484434
TCGA-MP-A4TI-01A	0.088407423	0.592250455	0.141099853	0.32978793	0.128067764	1.113838579
TCGA-MP-A4TJ-01A	0.35862752	0.393567184	0.518819598	0.312692678	0.007371146	0.825816205
TCGA-MP-A4TK-01A	0.135659175	0.282639979	0.078116857	0.131301467	0.141060606	0.617414438
TCGA-MP-A5C7-01A	0.014099923	0.011023157	0.051157983	0	0	0.11080855
TCGA-NJ-A4YF-01A	0.010438041	0.019407619	0.022524108	0	0	0.027735396
TCGA-NJ-A4YI-01A	0.020956075	0.198118816	0	0.132975402	0.052947606	0.461676294
TCGA-NJ-A4YP-01A	0	0.114524048	0.005775655	0.118819691	0	0.253014796
TCGA-NJ-A4YQ-01A	0.345790795	0.307324862	0.275518849	0.110858768	0	0.661252474
TCGA-NJ-A55A-01A	0.290011457	0.362481926	0.150099782	0.118007926	0.044480709	0.437266345
TCGA-NJ-A55O-01A	0.038239934	0.100722249	0.034272513	0.087667278	0.086754233	0.382641388
TCGA-NJ-A55R-01A	0.114782669	0.111249154	0.01606705	0.012917965	0	0.128515039
TCGA-NJ-A7XG-01A	0.015571062	0.049078576	8.59E-05	0	0	0.081045463
TCGA-O1-A52J-01A	0.164313443	0.082947152	0.121065951	0.115123626	0.087399905	0.753958355
TCGA-S2-AA1A-01A	0.436316193	0.434271455	0.114985983	0.109614823	0	0.59471894
TCGA-18-3406-01A	0.3097568	0	0.131283677	0.046580413	0	0.582619693
TCGA-18-3407-01A	0.087672927	0.082998027	0.131536517	0.094431522	0	0.345170091
TCGA-18-3408-01A	0.099812729	0	0.256329414	0.052501607	0.115798034	0.392616194
TCGA-18-3409-01A	0.1019275	0.103585792	0.155217606	0.084298097	0.198421593	0.70055352
TCGA-18-3410-01A	0.16970897	0.142069673	0.275941376	0.187048358	0	0.685298985
TCGA-18-3411-01A	0.071098988	0.008361035	0.118122312	0.080373723	0.049403581	0.341302287
TCGA-18-3412-01A	0.037262531	0.089228508	0.058767013	0.044345675	0.030130151	0.269403406
TCGA-18-3414-01A	0.050768583	0.064823207	0.152021767	0.150301566	0.115289069	0.359156203
TCGA-18-3415-01A	0.054388226	0	0.284465046	0.094193974	0	0.3192703
TCGA-18-3416-01A	0.113669827	0	0.785195674	0.172836653	0.031183462	0.765822376
TCGA-18-3417-01A	0.039553717	0.06642329	0.117267244	0.094584884	0	0.331198045
TCGA-18-3419-01A	0.09965124	0.091479518	0.257266738	0.124472486	0.006122355	0.46226787
TCGA-18-3421-01A	0.043591218	0	0.180903384	0.028164328	0	0.222234023
TCGA-18-4083-01A	0.091721482	0.134686356	0.138953745	0.059023008	0	0.356022422
TCGA-18-4086-01A	0.103635071	0.060403771	0.199387474	0.097758856	0.044305542	0.362142167
TCGA-18-4721-01A	0.162471988	0.044632154	0.432221324	0.09533045	0.063414831	0.67558943
TCGA-18-5592-01A	0.039110555	0.065507567	0.129862834	0.021723057	0	0.184892618
TCGA-18-5595-01A	0.051057017	0.055693815	0.053943927	0.016315033	0	0.151210959
TCGA-21-1070-01A	0.094596456	0.216992037	0.304000603	0.217757802	0.033218826	0.560738043
TCGA-21-1071-01A	0.045113455	0.054840633	0.177310056	0.159822027	0.02480016	0.422260838
TCGA-21-1072-01A	0.048768961	0.027701934	0.109991351	0.078377275	0	0.260356597
TCGA-21-1075-01A	0.03751534	0.001938602	0.091661715	0.010734221	0	0.161806971
TCGA-21-1076-01A	0.012554176	0.353268393	0.183803595	0.32725885	0.434123945	1.250294543
TCGA-21-1077-01A	0.109037879	0.085463414	0.134806378	0.083485374	0.106722756	0.326093219
TCGA-21-1078-01A	0.08196951	0.105020047	0.068835429	0.003328197	0	0.326927154
TCGA-21-1079-01A	0.060422054	0.133793786	0.124362946	0.081832721	0.068776928	0.424249014
TCGA-21-1080-01A	0.040140358	0.089705765	0.117579448	0.057375683	0	0.274177195
TCGA-21-1081-01A	0.018116191	0.162429146	0	0.065323878	0.006728892	0.267509774
TCGA-21-1082-01A	0.095815828	0.184007858	0.095309519	0.069156149	0.048553889	0.419256453
TCGA-21-1083-01A	0.110092192	0.130346333	0.124222624	0.11160636	0	0.503031163
TCGA-21-5782-01A	0.1166676	0.141570906	0.028370756	0.049184472	0	0.258909619
TCGA-21-5783-01A	0.054518009	0.18674905	0.054405717	0.06772182	0.004435055	0.432057622
TCGA-21-5784-01A	0.089040455	0.085940353	0.198905004	0.100253373	0.094346285	0.355961763
TCGA-21-5786-01A	0.031357223	0.09974464	0.123915566	0.029095131	0.111960408	0.236180097
TCGA-21-5787-01A	0.010697192	0.064717324	0.610351106	0.084153376	0.007159559	0.534841407
TCGA-21-A5DI-01A	0	0.043505464	0.081634686	0.183689497	0	0.232772822
TCGA-22-0940-01A	0.053934172	0.053170488	0.613846476	0.150413557	0.050007551	0.666339513
